YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.5,1,2,6.1,1743,Overall,All Ages,White,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.2,2.7,1.1,14.6,136,Overall,All Ages,Multiple Race,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.5,0.4,0.8,2.6,1426,Female,All Ages,All Races,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.4,1.2,3.5,8.3,1402,Male,All Ages,All Races,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.8,1.7,37.3,44.4,2820,Overall,All Ages,All Races,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,38.5,4.2,30.3,47.4,270,Overall,All Ages,African American,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.8,2.6,35.5,46.3,499,Overall,All Ages,Hispanic,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.8,1.9,37,44.7,1743,Overall,All Ages,White,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,56.7,5,46.3,66.6,134,Overall,All Ages,Multiple Race,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.5,2.1,35.4,43.8,1422,Female,All Ages,All Races,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,PA,Pennsylvania,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,42,2,38,46.1,1395,Male,All Ages,All Races,High School,"(40.79373015200048, -77.86070029399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,6.6,1,4.8,8.9,1586,Overall,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,6.2,0.9,4.5,8.5,1485,Overall,All Ages,Hispanic,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,White,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.2,1,3.4,7.8,808,Female,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,8,1.4,5.6,11.4,769,Male,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.4,0.2,0.2,1.1,1586,Overall,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.3,0.1,0.1,0.8,1485,Overall,All Ages,Hispanic,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,White,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.3,0.2,0.1,1.1,808,Female,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.6,0.3,0.2,2,769,Male,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,16.7,1.8,13.3,20.7,1555,Overall,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,16.2,1.7,12.9,20.1,1462,Overall,All Ages,Hispanic,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,White,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Multiple Race,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,13.2,1.6,10.1,16.9,797,Female,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,PR,Puerto Rico,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,20.1,2.3,15.6,25.5,752,Male,All Ages,All Races,High School,"(18.220833, -66.590149)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,19.3,1.5,16.1,22.8,3377,Overall,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11.7,4.3,5,24.9,119,Overall,All Ages,Asian,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,15.2,1.5,12.3,18.7,322,Overall,All Ages,African American,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16.7,2.3,12.3,22.3,758,Overall,All Ages,Hispanic,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,21,2.2,16.6,26.3,1846,Overall,All Ages,White,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,19,3.5,12.5,27.8,187,Overall,All Ages,Multiple Race,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,18,1.6,14.8,21.8,1722,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,20.2,2.1,16.1,25.2,1640,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,7.6,0.8,6.1,9.4,2408,Overall,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,8.3,2.1,4.7,14.1,265,Overall,All Ages,African American,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11.9,0.9,10,14.1,709,Overall,All Ages,Hispanic,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.6,0.9,4,7.8,1098,Overall,All Ages,White,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,8.9,3.4,3.8,19.2,100,Overall,All Ages,Multiple Race,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,7,1.2,4.9,9.9,1175,Female,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,8.2,1.1,6.1,11,1222,Male,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB06,1
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.1,0.5,1.3,3.5,3377,Overall,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.1,0.1,0,1.1,119,Overall,All Ages,Asian,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.6,1.4,0.8,8.3,322,Overall,All Ages,African American,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.1,0.8,0.9,4.8,758,Overall,All Ages,Hispanic,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.3,0.6,1.4,3.9,1846,Overall,All Ages,White,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.6,0.4,0.2,2.3,187,Overall,All Ages,Multiple Race,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.6,0.5,0.8,3.1,1722,Female,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.7,0.6,1.6,4.6,1640,Male,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.8,0.2,0.5,1.6,2408,Overall,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1,1,0.1,7.1,265,Overall,All Ages,African American,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1,0.4,0.5,2.2,709,Overall,All Ages,Hispanic,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.6,0.4,0.2,2.3,1098,Overall,All Ages,White,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0,0,0,0,100,Overall,All Ages,Multiple Race,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.3,0.1,0.1,0.9,1175,Female,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.4,0.5,0.6,3.1,1222,Male,All Ages,All Races,Middle School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB07,2
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.9,2,36.7,45.3,3339,Overall,All Ages,All Races,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,RI,Rhode Island,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,34.6,6.8,21.5,50.7,119,Overall,All Ages,Asian,High School,"(41.70828019300046, -71.52247031399963)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
