YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,19.1,,,1.7,15.8,22.9,673,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.9,,,0.5,4.9,7.1,1984,Overall,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,16,,,4.1,9.3,26.2,122,Overall,All Ages,Hispanic,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.3,,,0.5,4.3,6.5,1465,Overall,All Ages,White,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,3.1,,,1.6,1,8.9,116,Overall,All Ages,Multiple Race,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,5.2,,,0.6,4.1,6.6,991,Female,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,6.4,,,0.8,4.9,8.3,978,Male,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB06,1
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.1,,,0.5,2.3,4.3,1385,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Hispanic,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.1,,,0.5,2.2,4.3,1115,Overall,All Ages,White,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.5,,,0.6,0.7,3.4,697,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.5,,,0.8,3.1,6.4,673,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.8,,,0.2,0.5,1.2,1984,Overall,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,6.7,,,3.7,2.1,19.5,122,Overall,All Ages,Hispanic,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.4,,,0.1,0.2,0.9,1465,Overall,All Ages,White,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.7,,,0.9,0.5,5.2,116,Overall,All Ages,Multiple Race,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.4,,,0.2,0.2,1.1,991,Female,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.2,,,0.2,0.8,1.8,978,Male,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB07,2
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.4,,,2.1,40,48.9,1515,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Hispanic,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,43.3,,,2.2,38.8,47.9,1219,Overall,All Ages,White,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,38.9,,,2.5,33.7,44.3,753,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.7,,,2.4,44.6,54.8,750,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,18.5,,,1.2,16.1,21.1,2033,Overall,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,24.2,,,4.2,16.5,33.9,103,Overall,All Ages,African American,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.8,,,4.9,13.3,33.5,123,Overall,All Ages,Hispanic,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,17.9,,,1.1,15.7,20.4,1497,Overall,All Ages,White,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.5,,,4.3,13.9,31.7,120,Overall,All Ages,Multiple Race,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,14.8,,,1.1,12.6,17.2,1005,Female,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,21.8,,,2,18,26.2,1014,Male,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB08,3
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,11.5,,,1.2,9.2,14.3,1506,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Hispanic,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,11.4,,,1.2,9.1,14.2,1208,Overall,All Ages,White,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,2.8,,,0.5,1.9,3.9,743,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,19.3,,,2,15.4,23.8,744,Male,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,4.2,,,0.6,3.1,5.6,2055,Overall,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,4.5,,,1.7,2,9.7,102,Overall,All Ages,African American,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,14.7,,,4.3,7.9,25.7,124,Overall,All Ages,Hispanic,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,3.9,,,0.7,2.7,5.6,1513,Overall,All Ages,White,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,1.3,,,0.9,0.3,5.5,124,Overall,All Ages,Multiple Race,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,1.5,,,0.3,0.9,2.4,1023,Female,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Current Smokeless Tobacco User,Current,%,Percentage,6.7,,,1.1,4.8,9.2,1017,Male,All Ages,All Races,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,1EDU,YRB04,1
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,5.8,,,1,4.1,8.3,1506,Overall,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,2RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Asian,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,8RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,African American,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,1RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Hispanic,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,4RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Pacific Islander,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,9RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,6,,,1,4.1,8.6,1208,Overall,All Ages,White,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,5RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,All Ages,Multiple Race,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,1GEN,8AGE,7RAC,2EDU,YRB05,2
2017,WV,West Virginia,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,Frequent Smokeless Tobacco User,Frequent,%,Percentage,0.5,,,0.3,0.1,1.7,743,Female,All Ages,All Races,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,2
