"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2019","TESORO COMPANIES INC","0","0","3","0","32","5513","TX","SAN ANTONIO","78259"
"2019","SOL SCHWARTZ ASSOCIATES PC","0","0","1","0","54","2222","TX","SAN ANTONIO","78230"
"2019","DELL USA L P","0","0","1","0","99","6802","TX","ROUND ROCK","78682"
"2019","FUGRO USA LAND INC","2","1","1","0","54","6512","TX","HOUSTON","77081"
"2019","WEBBER LLC","1","0","1","0","23","4910","TX","THE WOODLANDS","77380"
"2019","OVERLAND PARTNERS INC","1","0","0","0","54","9732","TX","SAN ANTONIO","78215"
"2019","NFP CORP","0","1","0","0","52","0431","TX","AUSTIN","78746"
"2019","VERTAFORE INC","3","0","6","0","51","0776","CO","DENVER","80202"
"2019","SANTANNA NATURAL GAS CORP","0","0","1","0","22","0445","TX","AUSTIN","78729"
"2019","SCOTT & WHITE HOSP BRENHAM DBA BAY","1","0","0","0","62","9752","TX","DALLAS","75246"
"2019","UNIVERSITY OF LOUISIANA AT LAFAYET","1","0","0","0","61","0673","LA","NEW IBERIA","70560"
"2019","NORTHERN ARIZONA UNIVERSITY","1","0","0","0","61","9628","AZ","FLAGSTAFF","86011"
"2019","ELECTRIC RELIABILITY COUNCIL OF TE","0","0","4","1","22","7416","TX","TAYLOR","76574"
"2019","TEXAS MUTUAL INSURANCE CO","1","0","0","0","52","5873","TX","AUSTIN","78723"
"2019","DELL USA LP","10","1","26","0","33","6802","TX","ROUND ROCK","78682"
"2019","DELL USA LP","1","0","1","0","42","6802","TX","ROUND ROCK","78682"
"2019","DELL USA LP","0","0","1","0","51","6802","TX","ROUND ROCK","78682"
"2019","DELL USA LP","0","0","1","0","54","6802","TX","ROUND ROCK","78682"
"2019","DELL PRODUCTS L P","1","0","0","0","33","6803","GA","ATLANTA","30303"
"2019","DELL PRODUCTS L P","21","3","13","1","33","6803","TX","ROUND ROCK","78682"
"2019","DELL PRODUCTS LP","0","0","4","0","42","6803","TX","ROUND ROCK","78682"
"2019","DELL MARKETING L P","9","0","1","0","33","6805","TX","ROUND ROCK","78682"
"2019","INTERCONTINENTAL ASSET MANAGEMENT","1","0","0","0","52","9227","TX","SAN ANTONIO","78205"
"2019","RIDOUT BARRETT & CO PC","1","0","0","0","54","9624","TX","SAN ANTONIO","78216"
"2019","ITHACA INVESTMENTS LTD","1","0","0","0","52","3391","TX","SAN ANTONIO","78212"
"2019","TEXAS A&M UNIVERSITY SYSTEM","0","0","1","0","61","8747","TX","COLLEGE STATION","77843"
"2019","THE UNIV OF ARIZONA","13","1","8","1","61","2689","AZ","TUCSON","85721"
"2019","SAN ANTONIO CHILDRENS MUSEUM","0","0","0","1","71","9746","TX","SAN ANTONIO","78209"
"2019","FLEXTECH ALLIANCE INC DBA NEXTFLEX","1","0","0","0","54","8229","CA","SAN JOSE","95131"
"2019","SITA CORP","3","1","3","0","54","9929","NJ","SOMERSET","08873"
"2019","OPERATING SYSTEM SVCS INC","1","2","3","0","54","1419","MD","GAITHERSBURG","20877"
"2019","BEATY PALMER ARCHITECTS INC","1","0","0","0","54","8991","TX","SAN ANTONIO","78205"
"2019","LIFTFUND INC","0","0","1","0","81","2770","TX","SAN ANTONIO","78207"
"2019","VITALSOURCE TECHNOLOGIES LLC","1","0","0","0","42","9099","NC","RALEIGH","27601"
"2019","IMAGE HOMES LTD","0","0","1","0","23","8025","TX","SAN ANTONIO","78249"
"2019","SIRIUS XM CONNECTED VEHICLE SVCS","0","0","1","0","51","8082","NY","NEW YORK","10104"
"2019","SIRIUS XM CONNECTED VEHICLE SVCS","0","0","1","0","51","8082","TX","IRVING","75063"
"2019","LUMINEX CORPORATION","1","0","0","0","54","7608","TX","AUSTIN","78727"
"2019","KELLER WILLIAMS REALTY INC","1","0","1","0","53","6628","TX","AUSTIN","78746"
"2019","PICKETT KELM & ASSOCIATES INC","1","0","0","0","54","6827","TX","AUSTIN","78759"
"2019","BIZLINK TECH INC","1","0","0","0","33","7293","TX","EL PASO","79932"
"2019","MCKINNEY ARCHITECTS INC D/B/A MCKI","1","0","0","0","54","9144","TX","AUSTIN","78702"
"2019","SAMSUNG AUSTIN SEMICONDUCTOR L L C","32","1","10","0","33","2066","TX","AUSTIN","78754"
"2019","SMS INFOCOMM CORPORATION","2","0","0","0","81","7490","TX","GRAPEVINE","76051"
"2019","AT&T SERVICES INC","0","0","1","0","51","2655","CA","EL SEGUNDO","90245"
"2019","AT&T SERVICES INC","0","0","1","0","51","2655","TX","ADDISON","75001"
"2019","AT T SERVICES INC","0","0","4","0","51","2655","TX","RICHARDSON","75080"
"2019","AT T SERVICES INC","7","2","21","2","51","2655","TX","RICHARDSON","75081"
"2019","AT T SERVICES INC","0","0","2","0","51","2655","TX","RICHARDSON","75082"
"2019","LANDMARK GRAPHICS CORPORATION","0","0","2","0","54","8938","TX","HOUSTON","77032"
"2019","SILICON LABORATORIES INC","3","0","2","0","33","3174","TX","AUSTIN","78701"
"2019","DAMAN INCORPORATED","0","0","2","1","54","6670","TX","AUSTIN","78746"
"2019","DPT LABORATORIES LTD","1","0","0","0","32","2344","TX","SAN ANTONIO","78215"
"2019","HELEN OF TROY NEVADA CORPORATION","0","0","3","0","54","4062","TX","EL PASO","79912"
"2019","CLEARCUBE TECH INC","1","0","0","0","54","5278","TX","AUSTIN","78727"
"2019","OPENEYE SCIENTIFIC SOFTWARE INC","0","1","1","0","42","6351","NM","SANTA FE","87508"
"2019","THRULINE MARKETING INC","0","0","3","0","54","9554","KS","LENEXA","66219"
"2019","DELL FINANCIAL SERVICES LLC","1","0","0","0","33","5828","TX","ROUND ROCK","78682"
"2019","AMER TECHNOLOGY INC","0","0","0","1","54","8249","TX","SAN ANTONIO","78249"
"2019","SIRIUS COMPUTER SOLUTIONS INC","5","0","1","1","54","6721","TX","SAN ANTONIO","78205"
"2019","CHALLENGER SPORTS CORP","0","0","0","1","61","2234","KS","LENEXA","66214"
"2019","PERFICIENT INC","6","2","23","6","54","3258","MO","SAINT LOUIS","63141"
"2019","AUSTIN PEACE ACADEMY","0","0","1","0","61","8317","TX","AUSTIN","78723"
"2019","UNINTECH CONSULTING ENGINEERS INC","0","0","1","0","54","4453","TX","SAN ANTONIO","78259"
"2019","MSD CAPITAL LP","1","0","0","0","52","0190","NY","NEW YORK","10022"
"2019","DATALOGIC SOFTWARE INC","2","0","0","0","51","0519","TX","HARLINGEN","78550"
"2019","CONDUENT BUSINESS PROCESS OPTIMIZA","0","0","2","0","54","4791","TX","RICHARDSON","75080"
"2019","ZACHRY CONSTRUCTION","1","0","0","0","23","7583","TX","SAN ANTONIO","78248"
"2019","THE EVOLVERS GROUP GENERAL INC","1","0","0","0","54","7838","TX","FLOWER MOUND","75022"
"2019","TEXAS A&M HEALTH SCIENCE CTR","9","0","4","0","61","7553","TX","COLLEGE STATION","77843"
"2019","WEBZION L L C","1","0","1","1","54","1235","MI","FARMINGTON HILLS","48335"
"2019","MERCHANT LINK LLC","0","0","1","0","52","4432","MD","SILVER SPRING","20910"
"2019","DRILLING INFO INC","0","1","0","0","21","4857","TX","HOUSTON","77002"
"2019","HOTWIRE INC","0","0","1","0","54","8016","CA","SAN FRANCISCO","94104"
"2019","HOTWIRE INC","0","0","1","0","54","8016","WA","BELLEVUE","98004"
"2019","VAL VERDE HOSPITAL CORPORATION D/B","0","0","1","0","62","1598","TX","DEL RIO","78840"
"2019","SCOTT & WHITE CLINIC D/B/A BAYLOR","0","0","1","0","62","8277","TX","DALLAS","75246"
"2019","EMETRIC LLC","1","0","0","0","54","8334","TX","SAN ANTONIO","78232"
"2019","TETRA PARK MATERIALS LLC","2","0","0","0","33","4467","IL","VERNON HILLS","60061"
"2019","SPIRE INC","1","0","1","0","22","6504","MO","SAINT LOUIS","63101"
"2019","LODESTAR SYSTEMS INC","0","0","1","0","54","9659","TX","SUGAR LAND","77478"
"2019","H E B GROCERY COMPANY LP","1","2","2","0","44","0657","TX","SAN ANTONIO","78204"
"2019","HUMAN INTERFACES INC","1","0","0","0","99","1675","TX","AUSTIN","78759"
"2019","PATRICIA L GREGG DC PA","1","0","0","0","62","5900","TX","AUSTIN","78746"
"2019","ECOM SOLUTIONS INC","0","0","2","1","54","7101","IA","JOHNSTON","50131"
"2019","BRIDGENET SOLUTIONS INC","1","0","0","0","54","7791","IL","CHICAGO","60654"
"2019","RWS DESIGN & CONTROLS INC","1","0","0","0","54","2085","IL","ROSCOE","61073"
"2019","COMPUTER PROGRAMS AND SYSTEMS INC","0","0","1","0","54","2373","AL","MOBILE","36695"
"2019","ENQUIZIT INC","1","0","1","0","54","3231","VA","MC LEAN","22102"
"2019","RIFCO LTD","1","0","0","0","99","9704","TX","VIDOR","77662"
"2019","SIMPLEX INFO SYSTEMS INC","1","1","0","0","54","7683","TX","FRISCO","75035"
"2019","REDFIN CORPORATION","4","0","2","0","53","4240","WA","SEATTLE","98101"
"2019","QTG DEVELOPMENT INC","1","0","0","0","31","4293","NY","PURCHASE","10577"
"2019","ALLO COMMUNICATIONS LLC","0","0","1","0","51","4505","NE","LINCOLN","68510"
"2019","ARCHER GREY LLC","0","0","1","0","54","6911","IL","KILDEER","60047"
"2019","VISA TECHNOLOGY OPERATIONS LLC","25","3","29","1","52","0018","CA","FOSTER CITY","94404"
"2019","VISA TECHNOLOGY OPERATIONS LLC","5","0","19","1","52","0018","CA","SAN MATEO","94404"
"2019","RAILCAR MANAGEMENT LLC","0","0","3","0","55","2839","PA","ERIE","16531"
"2019","NOGA FOODS INC","1","0","0","0","99","8809","IL","SCHILLER PARK","60176"
"2019","FIS BROKERAGE SECURITIES SERVICES","0","0","1","0","54","6513","NY","NEW YORK","10004"
"2019","MG LLC DBA TRANZACT","0","0","1","0","54","8611","NJ","FORT LEE","07024"
"2019","SOUTHWEST MEDICAL RESOURCES INC","1","0","0","0","81","0706","CA","ONTARIO","91761"
"2019","AMAZON TECHNOLOGIES INC","0","0","1","0","45","3996","WA","SEATTLE","98121"
"2019","RS ENGINEERING LLC","1","0","0","0","54","8355","MI","LANSING","48917"
"2019","RAPID7 LLC","0","0","0","1","54","1935","MA","BOSTON","02110"
"2019","TEJ SOLUTIONS INC","0","0","1","0","54","2275","GA","ALPHARETTA","30005"
"2019","CLICKFOX INC","1","0","0","0","54","2585","CO","GREENWOOD VILLAGE","80111"
"2019","SOLOMONS INTERNATIONAL LLC","0","1","0","0","54","3375","PA","HARLEYSVILLE","19438"
"2019","SOLOMONS INTERNATIONAL LLC","1","50","0","0","54","3376","PA","HARLEYSVILLE","19438"
"2019","BRANTA GROUP LLC","5","5","2","0","54","5527","MD","GERMANTOWN","20876"
"2019","EXPLICIT SYSTEMS USA INC","1","0","0","1","54","3691","MN","EDEN PRAIRIE","55344"
"2019","PLUG & PLAY LLC","1","1","0","0","56","5715","CA","SUNNYVALE","94085"
"2019","JOHN MARSHALL BANK","0","0","1","0","54","5891","VA","RESTON","20190"
"2019","LIQUIDPISTON INC","1","0","0","0","22","6356","CT","BLOOMFIELD","06002"
"2019","QUILVEST USA INC","1","0","0","0","52","0657","NY","NEW YORK","10022"
"2019","PUYANG & ASSOCIATES LLC","1","0","0","0","54","0171","MD","CATONSVILLE","21228"
"2019","WEB WISOR INC","0","0","0","1","54","4756","IL","NAPERVILLE","60563"
"2019","PREMIER HEALTH NETWORK LLC","0","0","1","0","62","4882","FL","ORLANDO","32801"
"2019","NEW ENGLAND INPATIENT SPCS LLC","1","0","0","0","62","4007","MA","BOSTON","02109"
"2019","NEW ENGLAND INPATIENT SPCS LLC","0","0","0","1","62","4007","MA","NORTH ANDOVER","01845"
"2019","ENVOUGE INTERNATIONAL LLC","1","0","1","0","31","8070","NY","NEW YORK","10001"
"2019","ARDENT ERP SOLUTIONS INC","0","0","2","0","54","1701","IL","NAPERVILLE","60563"
"2019","ARDENT ERP SOLUTIONS INC","1","0","0","0","54","1701","IL","WARRENVILLE","60555"
"2019","SIRIUS GLOBAL SERVICES LLC","1","0","0","0","52","2132","NY","NEW YORK","10005"
"2019","HYDE LEADERSHIP CHARTER SCHOOL","1","0","0","0","61","2136","NY","BRONX","10474"
"2019","ORTHOACCEL TECHNOLOGIES INC","1","1","0","0","33","3359","TX","BELLAIRE","77401"
"2019","WALDEN ENVIRONMENTAL ENGRG PLLC","0","0","1","0","54","2495","NY","OYSTER BAY","11771"
"2019","MEDRIO INC","0","0","1","0","54","5783","CA","SAN FRANCISCO","94104"
"2019","M2 RESOURCES INC DBA BLUESTAR TECH","1","0","4","1","54","9328","NJ","VOORHEES","08043"
"2019","FENNY PHARMACY LLC","1","0","0","0","44","3658","NJ","JERSEY CITY","07302"
"2019","OWENS CORNING SALES LLC","1","0","0","0","33","9734","OH","TOLEDO","43659"
"2019","LAW OFFICES OF NICK NEMETH PLLC","0","1","0","0","54","2159","TX","DALLAS","75244"
"2019","VERTIC INC","0","0","1","0","54","4919","NY","NEW YORK","10014"
"2019","PROSOURCE IT U S LTD","0","0","1","0","54","8662","TX","HOUSTON","77024"
"2019","RACKSPACE US INC","4","3","11","0","51","9359","TX","SAN ANTONIO","78218"
"2019","JH2 GROUP INC","0","0","1","0","99","2008","GA","ATLANTA","30310"
"2019","LYNKER TECHNOLOGIES LLC","2","0","0","0","54","3110","VA","LEESBURG","20175"
"2019","WICRESOFT NORTH AMERICA CO LTD","1","0","0","0","54","2079","WA","BELLEVUE","98005"
"2019","CRCM L P","0","1","0","0","52","2590","CA","SAN FRANCISCO","94111"
"2019","ARCON CONSTRUCTION GROUP INC","1","0","0","0","54","3823","NY","NEW YORK","10022"
"2019","MSID US INC","0","1","0","1","54","3943","IL","CHICAGO","60602"
"2019","OMEGA SOLUTIONS INC","0","0","2","2","54","5469","CA","SANTA CLARA","95050"
"2019","OUTSOURCE RESEARCH CONSULTING INC","0","0","1","0","54","7917","TX","HOUSTON","77082"
"2019","ESSS NORTH AMERICA INC","1","0","0","0","54","2959","TX","HOUSTON","77079"
"2019","AUSTIN INDEPENDENT SCHOOL DISTRICT","2","1","0","0","61","0064","TX","AUSTIN","78703"
"2019","CITY OF AUSTIN","1","0","0","0","92","0085","TX","AUSTIN","78703"
"2019","THE UNIVERSITY OF TEXAS AT AUSTIN","12","0","11","0","61","0203","TX","AUSTIN","78713"
"2019","LAMAR UNIVERSITY","0","0","1","0","61","0298","TX","BEAUMONT","77710"
"2019","BEAUMONT INDEPENDENT SCH DIST","0","0","2","0","61","0317","TX","BEAUMONT","77706"
"2019","BRENHAM INDEPENDENT SCHOOL DIST","1","0","0","0","61","0401","TX","BRENHAM","77833"
"2019","BRYAN INDEPENDENT SCH DISTRICT","2","0","0","0","61","0439","TX","BRYAN","77803"
"2019","CHANNELVIEW INDEPENDENT SCHOOL","0","0","1","0","92","0507","TX","CHANNELVIEW","77530"
"2019","CLEVELAND INDEPENDENT SCHOOL DISTR","0","0","1","0","61","0517","TX","CLEVELAND","77327"
"2019","TEXAS A&M UNIVERSITY","15","0","11","1","61","0531","TX","COLLEGE STATION","77843"
"2019","TEXAS A&M AGRILIFE EXTENSION","1","0","0","0","54","0537","TX","COLLEGE STATION","77843"
"2019","TEXAS A&M AGRILIFE RESEARCH","7","0","4","0","54","0541","TX","COLLEGE STATION","77843"
"2019","CROSBY INDEPENDENT SCHOOL DISTRICT","1","0","0","0","61","0635","TX","CROSBY","77532"
"2019","DAYTON INDEPENDENT SCHOOL DISTRICT","1","0","3","0","61","0659","TX","DAYTON","77535"
"2019","UNIVERSITY OF TEXAS AT EL PASO","4","0","3","0","61","0813","TX","EL PASO","79968"
"2019","THE UNIV OF TX MEDICAL BRANCH","5","0","4","0","61","0949","TX","GALVESTON","77555"
"2019","PRAIRIE VIEW A&M UNIV","2","0","1","0","61","1078","TX","PRAIRIE VIEW","77446"
"2019","THE UNIVERSITY OF TEXAS M D ANDERS","11","1","10","1","61","1118","TX","HOUSTON","77230"
"2019","CITY OF HOUSTON","0","0","1","0","92","1164","TX","HOUSTON","77002"
"2019","THE PORT OF HOUSTON AUTHORITY","1","0","0","0","92","1217","TX","HOUSTON","77029"
"2019","HOUSTON INDEPENDENT SCHOOL DIST","0","0","1","0","61","1225","TX","HOUSTON","77092"
"2019","HOUSTON INDEPENDENT SCHOOL DIST","3","0","3","0","61","1255","TX","HOUSTON","77092"
"2019","TEXAS A&M UNIV COMMERCE","0","0","1","0","61","1353","TX","COMMERCE","75429"
"2019","UNIV OF HOUSTON","8","0","17","1","61","1399","TX","HOUSTON","77204"
"2019","SAM HOUSTON STATE UNIVERSITY","1","0","1","0","61","1430","TX","HUNTSVILLE","77341"
"2019","TEXAS A&M UNIVERSITY KINGSVILLE","2","0","4","0","61","1530","TX","KINGSVILLE","78363"
"2019","MARFA INDEPENDENT SCHOOL DISTRICT","0","0","1","0","61","1686","TX","MARFA","79843"
"2019","PORT ARTHUR INDEPENDENT SCHOOL","2","0","1","0","61","1903","TX","PORT ARTHUR","77642"
"2019","CITY OF SAN ANTONIO ACTING BY AND","2","0","3","0","92","2071","TX","SAN ANTONIO","78205"
"2019","TEXAS STATE UNIVERSITY","2","0","1","0","61","2248","TX","SAN MARCOS","78666"
"2019","PECOS COUNTY MEMORIAL HOSPITAL","1","0","0","0","62","2963","TX","FORT STOCKTON","79735"
"2019","EANES INDEPENDENT SCHOOL DISTRICT","0","0","1","0","61","4067","TX","AUSTIN","78746"
"2019","EDWARDS AQUIFER AUTHORITY","0","1","0","0","92","6194","TX","SAN ANTONIO","78215"
"2019","ARC DOCUMENT SOLUTIONS LLC","0","0","1","0","54","6592","CA","FREMONT","94538"
"2019","TEXAS HEART INSTITUTE","0","0","1","0","54","3200","TX","HOUSTON","77030"
"2019","TRINITY INDUSTRIES INC","1","0","0","1","33","5040","TX","DALLAS","75207"
"2019","TEXAS INSTRUMENTS INCORPORATED","14","2","9","0","33","9970","TX","DALLAS","75243"
"2019","US STEEL TUBULAR PRODUCTS INC","0","0","0","1","33","9517","PA","PITTSBURGH","15219"
"2019","ARROW MAGNOLIA INTERNATIONAL INC","1","0","0","0","32","8335","TX","DALLAS","75229"
"2019","NCH CORPORATION","2","0","2","0","32","7200","TX","IRVING","75062"
"2019","ACCENTURE LLP","1","0","3","0","54","2904","IL","CHICAGO","60601"
"2019","LAKE CHARLES MEMORIAL HOSPITAL","1","0","0","0","62","1519","LA","LAKE CHARLES","70601"
"2019","WEAVER & TIDWELL L L P","1","0","0","1","54","6316","TX","FORT WORTH","76107"
"2019","CHILDREN S MEDICAL CTR OF DALLAS","0","0","1","0","62","0628","TX","DALLAS","75235"
"2019","METHODIST HEALTH SYSTEM","1","0","0","0","62","0661","TX","DALLAS","75203"
"2019","SOUTHERN METHODIST UNIV","2","0","0","0","61","0689","TX","DALLAS","75275"
"2019","TEXAS WESLEYAN UNIVERSITY","0","0","2","0","61","0691","TX","FORT WORTH","76105"
"2019","TEXAS CHRISTIAN UNIVERSITY","1","0","0","0","61","7465","TX","FORT WORTH","76129"
"2019","VISTRA CORPORATE SVCS CO","0","0","3","0","22","5281","TX","IRVING","75039"
"2019","MCMURRY UNIVERSITY","1","0","0","0","61","5633","TX","ABILENE","79697"
"2019","HARBISON FISCHER INC","1","0","0","0","33","1442","TX","CROWLEY","76036"
"2019","CLINICS OF NORTH TEXAS LLP","0","0","1","0","62","7304","TX","WICHITA FALLS","76302"
"2019","SOUTHWESTERN ASSEMBLIES OF GOD UNI","1","0","0","0","61","1463","TX","WAXAHACHIE","75165"
"2019","SOUTHWESTERN ADVENTIST UNIV","1","0","0","0","61","1465","TX","KEENE","76059"
"2019","THE GOOD SHEPHARD HOSPITAL INC DBA","0","0","1","0","62","1154","TX","LONGVIEW","75601"
"2019","TEXAS HEALTH PRESBYTERIAN HOSP DAL","0","0","1","0","62","7527","TX","DALLAS","75231"
"2019","HOWELL INSTRUSTMENTS INC","1","0","0","0","33","8879","TX","FORT WORTH","76140"
"2019","CORGAN ASSOCIATES INC","0","0","1","0","54","9692","TX","DALLAS","75202"
"2019","HKS INC","1","0","3","0","54","2838","TX","DALLAS","75201"
"2019","7 ELEVEN INC","0","0","2","0","44","5131","TX","IRVING","75063"
"2019","MARY KAY INC","2","0","0","0","44","1701","TX","ADDISON","75001"
"2019","TEXAS TECH FEDERAL CREDIT UNION","0","1","0","0","52","7852","TX","LUBBOCK","79401"
"2019","THE RICHARDS GROUP","0","1","0","0","54","2662","TX","DALLAS","75204"
"2019","OMNISOURCE UNITED INC","0","0","0","1","42","3053","TX","DALLAS","75202"
"2019","HUNT MEMORIIAL HOSPITAL DISTRICT D","0","0","1","0","62","7293","TX","GREENVILLE","75403"
"2019","PILGRIMS PRIDE CORPORATION","1","1","0","0","31","5071","CO","GREELEY","80634"
"2019","THOMSON REUTERS INC TAX & ACCOUNTI","1","0","2","0","54","7386","TX","CARROLLTON","75006"
"2019","THOMSON REUTERS TAX ACCOUNTING INC","0","0","1","0","99","7686","TX","CARROLLTON","75006"
"2019","THE UNIVERSITY OF TEXAS AT DALLAS","5","0","7","0","61","5566","TX","RICHARDSON","75080"
"2019","ED TUCKER DISTRIBUTOR INC","0","0","1","0","44","9197","TX","HOUSTON","77056"
"2019","AKIN GUMP STRAUSS HAUER & FELD LLP","0","1","0","0","54","8644","DC","WASHINGTON","20036"
"2019","BLUM CONSULTING ENGINEERS INC","0","1","0","0","54","0457","TX","DALLAS","75231"
"2019","THE UNIV OF TEXAS AT TYLER","2","0","0","0","61","6988","TX","TYLER","75799"
"2019","LOCKNEY GEN HOSP DIST D/B/A W J MA","2","0","0","0","62","4965","TX","LOCKNEY","79241"
"2019","CURTAIN WALL DESIGN & CONSULTING I","0","1","0","0","54","5924","TX","DALLAS","75231"
"2019","SCOR REINSURANCE COMPANY","1","0","0","0","52","4207","NY","NEW YORK","10038"
"2019","FREESE AND NICHOLS INC","1","0","1","0","54","1935","TX","FORT WORTH","76109"
"2019","TETRA PAK INC","2","0","0","0","33","7534","IL","VERNON HILLS","60061"
"2019","SOUTHWEST BUSINESS CORPORATION","0","0","2","0","52","3739","TX","SAN ANTONIO","78216"
"2019","TERRA TESTING LLC","0","0","1","0","54","3816","TX","LUBBOCK","79407"
"2019","MICRON TECHONOLOGY INC","0","0","1","0","33","8000","ID","BOISE","83716"
"2019","MICRON TECHNOLOGY INC","44","1","15","2","33","8004","ID","BOISE","83716"
"2019","FIRST STEP OF WICHITA FALLS INC","0","1","0","0","62","3139","TX","WICHITA FALLS","76301"
"2019","JUDD THOMAS SMITH COMPANY PC","0","0","1","0","54","8928","TX","DALLAS","75251"
"2019","TRINITY CONSULTANTS INC","2","1","1","0","54","5884","TX","DALLAS","75251"
"2019","LITEX INDUSTRIES LTD","1","0","0","0","42","7137","TX","GRAND PRAIRIE","75050"
"2019","CON REAL LLP","2","0","0","0","23","4280","TX","ARLINGTON","76006"
"2019","DYNATEN CORPORATION","1","0","0","0","23","0855","TX","FORT WORTH","76115"
"2019","DESHAZO GROUP INC","1","0","0","0","48","1511","TX","DALLAS","75202"
"2019","CP&Y INC","1","0","0","0","54","0414","TX","ADDISON","75001"
"2019","HENSLEY INDUSTRIES INC","0","0","1","0","33","2923","TX","DALLAS","75229"
"2019","TEXOMA NEUROLOGY ASSOCIATES PA","0","0","1","0","62","9707","TX","SHERMAN","75092"
"2019","GREAT LAKES CHEMICAL CORP PART OF","0","0","1","0","32","5035","AR","EL DORADO","71730"
"2019","M/A/R/C INC D/B/A TARGETBASE","1","0","0","0","54","1525","TX","IRVING","75063"
"2019","BAYLOR SCOTT AND WHITE HEALTH","0","0","1","0","62","2652","TX","DALLAS","75201"
"2019","SATELLINK INC","1","0","0","0","54","0158","TX","GARLAND","75042"
"2019","PROFESSIONAL DATASOLUTIONS INC","0","0","1","0","54","3667","GA","ALPHARETTA","30009"
"2019","INTERVEST ENGINEERING & DEVELOPMEN","1","0","0","0","54","9453","TX","DALLAS","75204"
"2019","BAYLOR RESEARCH INST D/B/A BAYLOR","0","0","1","0","62","1898","TX","DALLAS","75246"
"2019","WORLDWIDE FLIGHT SERVICES INC","0","0","1","0","48","2711","NY","JAMAICA","11430"
"2019","MICHAELS STORES INC","0","1","2","0","45","3604","TX","IRVING","75063"
"2019","TEXAS EXCAVATION SAFETY SYSTEM INC","1","0","0","0","23","5057","TX","DALLAS","75243"
"2019","HD SUPPLY INC","0","0","2","0","42","7383","GA","ATLANTA","30339"
"2019","BRIERLEY & PARTNERS INC","1","1","0","0","54","8083","TX","PLANO","75024"
"2019","CHEMTRADE SULFATE CHEMICALS INC","1","0","0","0","32","9428","NJ","PARSIPPANY","07054"
"2019","LHOIST NORTH AMERICA INC","2","0","0","0","21","0363","TX","FORT WORTH","76109"
"2019","SCHNEIDER ELECTRIC BLDGS AMERICAS","2","0","1","0","33","6352","MA","ANDOVER","01810"
"2019","UNIVERSAL CABLE HOLDINGS INC DBA S","1","1","0","0","51","7867","NY","BETHPAGE","11714"
"2019","HBS SYSTEMS INC","1","0","0","0","51","9682","TX","RICHARDSON","75080"
"2019","ZALE DELAWARE INC","1","0","0","0","44","0834","OH","AKRON","44333"
"2019","PDX INC","0","2","3","0","54","3975","TX","FORT WORTH","76108"
"2019","SABRE GLBL INC","5","0","15","7","54","9502","TX","SOUTHLAKE","76092"
"2019","ACE CASH EXPRESS","0","1","1","0","52","2963","TX","IRVING","75038"
"2019","SPECIALTY DEVICES INC","1","0","0","0","54","4715","TX","WYLIE","75098"
"2019","SHOPPA S MATERIAL HANDLING LTD","1","0","0","0","44","3913","TX","FORT WORTH","76155"
"2019","INFOVISION INC","0","0","0","1","54","4700","TX","RICHARDSON","75081"
"2019","SECURITIES TRANSFER CORPORATION","0","0","1","0","52","9538","TX","PLANO","75093"
"2019","CANTRELL AND ASSOCIATES","1","0","0","0","54","6725","TX","DALLAS","75243"
"2019","PACIFIC NORTHERN INC","1","1","0","0","33","8100","TX","CARROLLTON","75006"
"2019","UNITED COMMERCE CENTERS INC","1","1","0","0","44","8219","TX","IRVING","75060"
"2019","WWF OPERATING COMPANY","1","0","0","0","31","8815","CO","BROOMFIELD","80021"
"2019","DATA MGMT INC","3","1","0","0","51","5870","TX","SAN ANGELO","76904"
"2019","AMERICA CAN DBA TEXANS CAN","0","0","2","0","61","1099","TX","DALLAS","75208"
"2019","ALCON LABORATORIES INC","1","0","0","0","32","2369","TX","FORT WORTH","76134"
"2019","LAM PO XU CPAS","0","0","3","0","54","6863","TX","ARLINGTON","76006"
"2019","NANCY K PHILLIPS P C","2","0","0","0","54","1966","TX","DALLAS","75243"
"2019","CITRIX SYSTEMS INC","8","1","5","0","54","5152","FL","FORT LAUDERDALE","33309"
"2019","CITRIX SYSTEMS INC","4","1","5","0","54","5152","FL","FT LAUDERDALE","33309"
"2019","CITRIX SYSTEMS INC","0","0","1","0","54","5515","FL","FORT LAUDERDALE","33309"
"2019","THORNBROOK LEARNING ACADEMY INC","1","0","0","0","62","6097","TX","DESOTO","75115"
"2019","ALLEGRO DEVELOPMENT CORPORATION","0","0","1","0","51","9991","TX","DALLAS","75201"
"2019","ALLEGRO DEVELOPMENT CORPORATION","0","0","1","0","54","9991","TX","DALLAS","75201"
"2019","GENERAL MOTORS FINANCIAL CO INC","2","1","1","0","52","1093","TX","FORT WORTH","76102"
"2019","REEVES COUNTY HOSPITAL DISTRICT","0","0","1","0","62","1801","TX","PECOS","79772"
"2019","MEDICAL CENTER HOSPITAL","0","0","1","0","62","2928","TX","ODESSA","79761"
"2019","TYLER TECHNOLOGIES INC","1","0","6","0","54","3920","ME","YARMOUTH","04096"
"2019","ROSEBRIAR HOLDINGS CORP","1","0","0","0","53","8016","TX","DALLAS","75354"
"2019","USA GATEWAY INC","0","0","2","0","56","9016","TX","PLANO","75075"
