"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2015","SANDISK CORP","2","0","0","0","33","1793","CA","SAN FRANCISCO","94105"
"2015","SANDISK CORPORATION","56","0","62","1","33","1793","CA","SAN FRANCISCO","94111"
"2015","ALTIUM INC","1","0","0","0","54","2774","CA","CARLSBAD","92008"
"2015","ATR INTERNATIONAL INC","0","0","2","0","54","5781","CA","SUNNYVALE","94085"
"2015","MERCER FOODS LLC","1","0","0","0","31","6296","CA","MODESTO","95354"
"2015","HOT TOPIC INC","0","0","3","0","31","8182","CA","CITY OF INDUSTRY","91748"
"2015","INTEGRATED SILICON SOLUTION INC IS","1","0","0","0","54","9971","CA","MILPITAS","95035"
"2015","SMART MODULAR TECHNOLOGIES INC","0","0","1","0","33","0166","CA","NEWARK","94560"
"2015","HARMONIC INC","4","0","9","0","54","1147","CA","SAN JOSE","95134"
"2015","AZIMUTH INDUSTRIAL COMPANY INC","1","0","1","0","54","1915","CA","UNION CITY","94587"
"2015","HCL AMERICA INC","0","0","1","0","54","2035","CA","SUNNYVALE","94085"
"2015","ECHELON CORPORATION","1","0","0","0","54","3595","CA","SAN JOSE","95126"
"2015","PROMISE TECHNOLOGY INC","0","0","1","0","54","3685","CA","MILPITAS","95035"
"2015","VERSONIX CORPORATION","0","0","1","0","54","4897","CA","SAN JOSE","95129"
"2015","HCL AMERICA INC","0","0","1","0","54","5003","CA","SUNNYVALE","94085"
"2015","HCL AMERICA INC","1","0","0","0","51","5035","CA","SUNNYVALE","94085"
"2015","HCL AMERICA INC","1,311","23","1,612","29","54","5035","CA","SUNNYVALE","94085"
"2015","HCL AMERICA INC","1","0","0","0","54","5035","CA","SUNNYVALE","94086"
"2015","HCL AMERICA INC","1","0","1","0","54","5035","MA","BOSTON","02110"
"2015","HCL AMERICA INC","0","0","1","0","54","5036","CA","SUNNYVALE","94085"
"2015","HCL AMERICA INC","0","0","1","0","54","5037","CA","SUNNYVALE","94085"
"2015","HCL AMERICA INC","1","0","0","0","54","5053","CA","SUNNYVALE","94085"
"2015","PALO ALTO VETERANS INSTITUTE FOR R","4","0","0","0","54","7331","CA","PALO ALTO","94304"
"2015","PLANTRONICS INC","0","0","2","0","33","7692","CA","SANTA CRUZ","95060"
"2015","HOLLISTER SCHOOL DISTRICT","0","0","1","0","61","7998","CA","HOLLISTER","95023"
"2015","HCL AMERICA INC","0","0","1","0","54","8035","CA","SUNNYVALE","94085"
"2015","MATTSON TECHNOLOGY INC","0","0","1","0","33","8119","CA","FREMONT","94538"
"2015","TECHNICON ENGINEERING SVCS INC","1","0","0","0","54","9487","CA","FRESNO","93722"
"2015","CALIFORNIA POLYTECHNIC STATE UNIV","12","0","11","0","61","9717","CA","SAN LUIS OBISPO","93407"
"2015","RAVENSWOOD CITY SCH DIST","1","0","1","0","61","9800","CA","EAST PALO ALTO","94303"
"2015","SPLASH EVENTS INC","1","0","0","0","54","0229","CA","SAN JOSE","95136"
"2015","ALFA TECH CONSULTING ENGINEERS INC","1","0","0","0","54","1171","CA","SAN JOSE","95131"
"2015","STELLARTECH RESEARCH CORPORATION","0","0","1","0","33","2562","CA","MILPITAS","95035"
"2015","CALPINE CORPORATION","0","0","5","0","22","2977","TX","HOUSTON","77002"
"2015","EXPONENT INC","1","0","5","0","54","8904","CA","MENLO PARK","94025"
"2015","AMS USA INC","0","0","1","0","33","2603","NC","RALEIGH","27609"
"2015","RISK MANAGEMENT SOLUTIONS INC","8","0","12","0","54","3411","CA","NEWARK","94560"
"2015","PROLIFICS TESTING INC","14","1","5","2","54","5519","CA","PLEASANTON","94566"
"2015","SC SOLUTIONS INC","0","0","1","0","54","5966","CA","SUNNYVALE","94085"
"2015","HAZKEL PUTERMAN & ASSOCIATES LLC","1","0","0","0","52","6202","FL","MIAMI","33180"
"2015","LARGO CONCRETE INC","0","0","1","0","23","6865","CA","TUSTIN","92780"
"2015","ARTWORK CONVERSION SOFTWARE INC","0","0","1","0","54","0961","CA","SANTA CRUZ","95060"
"2015","RESERVOIR ENGINEERING RESEARCH INS","2","0","0","0","54","8044","CA","PALO ALTO","94301"
"2015","ZENSAR TECHNOLOGIES INC","1","0","0","0","54","8746","IL","OAK BROOK","60523"
"2015","GROUPWARE TECHNOLOGY INC","1","0","1","0","54","2456","CA","CAMPBELL","95008"
"2015","MEDIALOCATE USA INC","1","0","0","0","54","5661","CA","PACIFIC GROVE","93950"
"2015","NICE SYSTEMS INC","7","0","11","0","51","0126","NJ","PARAMUS","07652"
"2015","ORANGE ENTERPRISES INC","0","0","1","0","51","0525","CA","FRESNO","93711"
"2015","XORIANT CORPORATION","1","0","0","0","54","0785","NJ","EDISON","08837"
"2015","XORIANT CORPORATION","24","2","59","1","54","0875","CA","SUNNYVALE","94089"
"2015","XORIANT CORPORATION","7","0","9","0","54","0875","NJ","EDISON","08837"
"2015","INTESOLV INC","0","0","1","0","54","2092","TX","AUSTIN","78759"
"2015","BIOPAC SYSTEMS INC","1","0","0","0","54","6290","CA","GOLETA","93117"
"2015","STRUCTURAL ENGINEERS INC","0","0","1","0","54","6992","CA","LOS ALTOS","94022"
"2015","IROBOT CORPORATION","0","0","4","0","54","9335","MA","BEDFORD","01730"
"2015","INFOGAIN CORPORATION","16","1","59","2","54","0773","CA","LOS GATOS","95032"
"2015","QUALITAU INC","0","0","1","0","33","4431","CA","MOUNTAIN VIEW","94043"
"2015","INNOVATIVE INTEGRATION INC","1","0","0","0","54","9512","CA","CAMARILLO","93012"
"2015","SONICWALL L L C","0","0","4","0","54","0079","TX","ROUND ROCK","78682"
"2015","DATA NET IT","1","0","0","0","54","2523","CA","MOUNTAIN VIEW","94043"
"2015","RIZO LOPEZ FOODS INC","0","0","1","0","31","3719","CA","MODESTO","95357"
"2015","BLUE STAR INFOTECH AMERICA INC","12","0","5","0","54","4283","CA","SANTA CLARA","95054"
"2015","AIRPORT CONNECTION INC DBA ROADRUN","0","0","1","0","48","4389","CA","CAMARILLO","93010"
"2015","XP POWER LLC","0","0","0","1","54","5313","CA","SUNNYVALE","94085"
"2015","QUANTA COMPUTER USA INC","0","0","1","0","55","8115","CA","FREMONT","94538"
"2015","PURETEK CORP","2","0","0","0","32","9588","CA","SAN FERNANDO","91340"
"2015","REAL TIME INNOVATIONS INC","1","0","0","0","54","9943","CA","SUNNYVALE","94089"
"2015","ZENSAR TECHNOLOGIES INC","1","0","0","0","54","3746","IL","CHICAGO","60603"
"2015","ZENSAR TECHNOLOGIES INC","104","2","122","2","54","3746","IL","OAK BROOK","60523"
"2015","ZENSAR TECHNOLOGIES INC","0","0","1","0","54","3764","IL","OAK BROOK","60523"
"2015","BIO BEHAVIORAL MED CLINICS INC","1","0","0","0","62","7103","CA","FRESNO","93711"
"2015","MENTOR TEXAS LP","1","0","0","0","99","7257","TX","IRVING","75038"
"2015","UNIGEN CORP","1","0","0","0","33","9753","CA","FREMONT","94539"
"2015","PMC SIERRA US INC","0","0","1","0","33","0544","","BURNABY",""
"2015","PMC-SIERRA US INC","4","0","16","0","33","0544","CA","SUNNYVALE","94089"
"2015","MOSYS INC","3","0","1","0","33","1941","CA","SANTA CLARA","95054"
"2015","SUPER TALENT TECH CORP","0","0","1","0","42","6627","CA","SAN JOSE","95132"
"2015","SSR MANUFACTURING CORPORATION","0","0","1","0","54","7376","TX","PFLUGERVILLE","78660"
"2015","FIVE BRANCHES UNIV","0","0","3","0","61","8754","CA","SANTA CRUZ","95062"
"2015","IMERYS FILTRATION MINERALS INC FKA","1","0","3","0","32","8773","CA","SAN JOSE","95112"
"2015","NETAPP INC","1","0","0","0","54","7520","CA","SUNNYVALE","94086"
"2015","NETAPP INC","67","0","173","2","54","7520","CA","SUNNYVALE","94089"
"2015","XL CONSTRUCTION CORPORATION","0","0","1","0","23","7724","CA","MILPITAS","95035"
"2015","MAJESCOMASTEK","3","0","33","0","54","9142","NJ","EDISON","08837"
"2015","TEAM RESEARCH INC","1","0","0","0","33","0684","CA","SAN JOSE","95131"
"2015","ENVIRONMENTAL & OCCUPATIONAL RISK","0","0","3","0","54","1521","CA","SAN JOSE","95113"
"2015","FRENCH AMERICAN SCH OF SILICON VAL","2","0","1","0","61","5997","CA","SUNNYVALE","94087"
"2015","MAFEE INC","1","0","0","0","54","6593","AZ","PHOENIX","85012"
"2015","MCAFEE INC","5","0","12","0","54","6593","CA","SAN FRANCISCO","94111"
"2015","MCAFEE INC","18","0","18","0","54","6593","CA","SANTA CLARA","95054"
"2015","AFFYMETRIX INC","2","1","8","0","54","9159","CA","SANTA CLARA","95051"
"2015","GENUINE MACHINE TECHNOLOGY INC","2","0","0","0","54","9535","CA","SAN JOSE","95131"
"2015","MONTEREY PENINSULA UNIFIED SCH DIS","0","0","0","1","61","0712","CA","MONTEREY","93940"
"2015","IMAGINATION TECHNOLOGIES LLC","4","0","6","0","54","2161","CA","SANTA CLARA","95054"
"2015","CHROMA ATE INC","0","0","2","0","33","5128","CA","IRVINE","92618"
"2015","RAMCO SYSTEMS CORPORATION","9","1","0","1","51","5236","NJ","LAWRENCE TOWNSHIP","08648"
"2015","RAMCO SYSTEMS CORPORATION","1","0","0","1","54","5236","NJ","LAWRENCE TOWNSHIP","08648"
"2015","RAMCO SYSTEMS CORPORATION","2","0","0","0","51","5236","NJ","LAWRENCEVILLE","08648"
"2015","RAMCO SYSTEMS CORPORATION","0","0","1","0","54","5236","NJ","LAWRENCEVILLE","08648"
"2015","MINERVA NETWORKS INC","1","0","0","0","51","5998","CA","ALVISO","95002"
"2015","ASA COMPUTERS INC","0","0","1","0","54","6021","CA","MOUNTAIN VIEW","94043"
"2015","NOVASOM INC","0","0","1","0","62","8116","MD","GLEN BURNIE","21061"
"2015","ANASPEC INC","1","0","0","0","32","8334","CA","FREMONT","94555"
"2015","AERIS COMMUNICATIONS INC","0","0","1","0","99","8778","CA","SANTA CLARA","95054"
"2015","AERIS COMMUNICATIONS INC","0","0","4","0","51","8878","CA","SANTA CLARA","95054"
"2015","GRAPHISOFT NORTH AMERICA INC","0","0","1","0","54","0000","MA","WALTHAM","02451"
"2015","FIRST CALL NURSING SVCS INC","0","0","1","0","56","0699","CA","MILPITAS","95035"
"2015","ADVANCED NETWORK INFORMATION INC","1","0","0","0","54","0877","CA","SUNNYVALE","94085"
"2015","CENTRIC SOFTWARE INC","0","0","2","0","51","2939","CA","LOS GATOS","95032"
"2015","MODULES TECHNOLOGY INC","1","0","0","0","33","3259","CA","SAN JOSE","95131"
"2015","INFORMATICA CORPORATION","1","0","0","0","51","3710","CA","REDWOOD CITY","94063"
"2015","INFORMATICA CORPORATION","21","0","37","0","54","3710","CA","REDWOOD CITY","94063"
"2015","OAK HILLS MED CORP","1","0","0","0","62","3732","CA","BAKERSFIELD","93309"
"2015","VERDESIAN LIFE SCIENCES U S LLC","0","0","1","0","32","4368","NC","CARY","27513"
"2015","FUJITSU LABORATORIES OF AMERICA IN","5","0","4","0","54","8640","CA","SUNNYVALE","94085"
"2015","APTARE INC","0","0","1","0","33","1323","CA","CAMPBELL","95008"
"2015","APPRO TECHNOLOGY INC","1","0","0","0","99","2072","CA","SUNNYVALE","94085"
"2015","GEOMETRICS INC","1","0","0","0","33","7136","CA","SAN JOSE","95131"
"2015","CZECH COMMERCE LTD","0","0","1","0","54","8231","CA","SAND CITY","93955"
"2015","SUPER MICRO COMPUTER INC","15","0","11","0","33","3939","CA","SAN JOSE","95131"
"2015","INTEGRAL DEVELOPMENT CORPORATION","1","0","1","0","51","6657","CA","PALO ALTO","94085"
"2015","INTEGRAL DEVELOPMENT CORP","2","0","12","0","51","6657","CA","PALO ALTO","94304"
"2015","INTEGRAL DEVELOPMENT CORP","0","0","1","0","51","6657","CA","SUNNYVALE","94085"
"2015","FIBROGEN","1","0","0","0","32","7827","CA","SAN FRANCISCO","94158"
"2015","FIBROGEN INC","0","0","3","0","54","7827","CA","SAN FRANCISCO","94158"
"2015","MPHASIS LIMITED","0","0","2","0","54","8264","NY","NEW YORK","10016"
"2015","AUTUMN INFORMATION SYSTEMS INC","0","0","1","0","54","9600","CA","SAN JOSE","95131"
"2015","PSI SYSTEMS INC D/B/A ENDICIA INTE","0","0","1","0","56","0704","CA","PALO ALTO","94306"
"2015","LAS CUMBRES OBSERVATORY GLOBAL TEL","1","0","0","0","54","1278","CA","GOLETA","93117"
"2015","CORSAIR MEMORY INC","0","0","2","0","33","2371","CA","FREMONT","94538"
"2015","THE CARTER REPORT INC","0","0","1","0","81","3774","CA","MOORPARK","93021"
"2015","PCTEL INC","4","1","4","0","33","4943","IL","BLOOMINGDALE","60108"
"2015","PCTEL INC","0","0","1","0","54","4943","IL","BLOOMINGDALE","60108"
"2015","PCTEL INC","0","0","10","2","33","4943","IL","SCHAUMBURG","60173"
"2015","DUARTE DESIGN INC","1","0","0","0","54","5272","CA","SUNNYVALE","94085"
"2015","SEQUENOM INC","0","0","2","0","54","5889","CA","SAN DIEGO","92121"
"2015","GOLDEN HILLS ORTHOPEDIC & SPORTS P","0","0","1","0","62","7406","CA","SAN JOSE","95148"
"2015","MIRAGE SOFTWARE INC DBA BOURNTEC S","6","0","5","0","54","8095","IL","SCHAUMBURG","60173"
"2015","SV PROBE INC","1","0","0","0","33","0832","AZ","TEMPE","85282"
"2015","SV PROBE INC","1","0","0","0","33","0832","AZ","TEMPE","85284"
"2015","HIGHTECH PASSPORT LTD","0","0","2","0","54","1072","CA","SAN JOSE","95131"
"2015","ASTRO STUDIOS INC","1","0","0","0","54","3210","CA","SAN FRANCISCO","94103"
"2015","ARISTA CORP","0","0","1","0","33","6398","CA","FREMONT","94538"
"2015","ASUS COMPUTER INTL","0","0","2","0","99","8476","CA","FREMONT","94539"
"2015","LEGEND LEARNING & FAMILY RESOURCE","1","0","0","0","61","9213","CA","CUPERTINO","95014"
"2015","ISCS INC","0","0","5","0","54","0608","CA","SAN JOSE","95119"
"2015","ALLANA BUICK & BERS INC","0","0","1","0","54","0827","CA","PALO ALTO","94303"
"2015","WOLFE ENGINEERING INC","0","0","1","0","99","0915","CA","SAN JOSE","95134"
"2015","FOXLINK INTL INC","1","0","0","0","42","1721","CA","CITY OF INDUSTRY","91746"
"2015","FRESNO NEPHROLOGY MED GRP INC","0","0","1","0","62","3758","CA","FRESNO","93720"
"2015","DIGITAL X INC","0","2","0","0","54","3779","CA","SUNNYVALE","94085"
"2015","MINDSOURCE INC","1","0","2","0","54","5025","CA","MOUNTAIN VIEW","94043"
"2015","MEGACHIPS TECHNOLOGY AMERICA CORP","1","0","1","0","33","0194","CA","SAN JOSE","95110"
"2015","TREND MICRO INC","1","0","1","0","54","1563","CA","SAN FRANCISCO","94111"
"2015","TREND MICRO INC","0","0","3","0","54","1563","TX","IRVING","75062"
"2015","PACTRON","1","0","2","0","54","1820","CA","SANTA CLARA","95054"
"2015","KERN HEALTH SYSTEMS D/B/A KERN FAM","0","0","1","0","92","2231","CA","BAKERSFIELD","93311"
"2015","SHUBIN DONALDSON ARCHITECTS INC","1","0","0","0","54","2582","CA","SANTA BARBARA","93105"
"2015","METACOMP TECHNOLOGIES INC","0","0","1","0","54","4746","CA","AGOURA HILLS","91301"
"2015","IMPACT ONLINE INC D/B/A VOLUNTEERM","0","0","1","0","99","5654","CA","SAN FRANCISCO","94111"
"2015","SILICON IMAGE INC","3","0","1","0","33","6307","CA","SUNNYVALE","94085"
"2015","LATTICE SEMICONDUCTOR CORP","0","0","1","0","33","6307","OR","PORTLAND","97204"
"2015","OPSOL INTEGRATORS INC","0","1","3","0","54","7469","CA","CAMPBELL","95008"
"2015","MARVELL SEMICONDUCTOR INC","1","0","0","0","33","8669","CA","CAMPBELL","95008"
"2015","MARVELL SEMICONDUCTOR INC","93","1","97","1","33","8669","CA","SANTA CLARA","95054"
"2015","YAHOO INC","10","0","2","0","51","8689","CA","SAN FRANCISCO","94103"
"2015","YAHOO INC","1","0","3","0","51","8689","CA","SAN FRANCISCO","94105"
"2015","YAHOO INC","116","0","101","1","51","8689","CA","SAN FRANCISCO","94111"
"2015","YAHOO INC","2","0","0","0","54","8689","CA","SAN FRANCISCO","94111"
"2015","YAHOO INC","131","1","120","2","51","8689","CA","SUNNYVALE","94089"
"2015","YAHOO! INC","2","0","0","0","54","8689","CA","SUNNYVALE","94089"
"2015","AMLOGIC INC","0","0","2","0","33","9144","CA","SANTA CLARA","95054"
"2015","O2 MICRO INC","1","0","0","0","33","9249","CA","SANTA CLARA","95054"
"2015","MCCAHON FLORAL","0","0","0","1","11","9364","CA","WATSONVILLE","95076"
"2015","THERACARE REHABILITATION SERVICES","0","0","2","0","62","0833","CA","NEWBURY PARK","91320"
"2015","PHARSIGHT CORP","0","0","1","0","54","1273","NC","CARY","27518"
"2015","OMNIVISION TECHNOLOGIES INC","15","0","12","0","33","1990","CA","SANTA CLARA","95054"
"2015","FX PALO ALTO LABORATORY INC","2","0","0","0","54","2976","CA","PALO ALTO","94304"
"2015","APTIFY CORPORATION","2","0","0","0","54","3498","VA","MC LEAN","22102"
"2015","ABV ELECTRONICS INC DBA SIENNA COR","0","0","1","0","33","3902","GA","SUWANEE","30024"
"2015","AVALONBAY COMMUNITIES INC","1","0","1","0","52","4318","VA","ARLINGTON","22203"
"2015","NETIQ CORPORATION","1","0","0","0","54","5505","TX","HOUSTON","77027"
"2015","ARASAN CHIP SYSTEMS INC","2","0","2","0","53","7545","CA","SAN JOSE","95131"
"2015","BROCADE COMMUNICATIONS SYSTEMS INC","20","0","112","1","33","9517","CA","SAN JOSE","95134"
"2015","BROCADE COMMUNICATIONS SYSTEMS INC","0","0","6","0","54","9517","CA","SAN JOSE","95134"
"2015","GUNDERSON DETTMER STOUGH VILLENEU","2","0","0","0","54","9988","CA","REDWOOD CITY","94063"
"2015","OPLINK COMMUNICATIONS LLC","0","0","1","0","51","1346","CA","FREMONT","94538"
"2015","OPLINK COMMUNICATIONS INC & SUBSID","0","0","1","0","54","1346","CA","FREMONT","94538"
"2015","A 1 JAYS MACHINING INC","0","0","1","0","33","2441","CA","SAN JOSE","95131"
"2015","NATURAL SELECTION FOODS LLC D/B/A","0","0","1","0","42","4984","CA","SAN JUAN BAUTISTA","95045"
"2015","EARTHBOUND FARM A WHITEWAVE FOODS","0","0","1","0","31","4984","CO","DENVER","80202"
"2015","ONR NATIONAL SPEECH PATHOLOGY INC","3","0","1","0","62","5051","TX","AUSTIN","78746"
"2015","NSG TECHNOLOGY INC","4","0","3","0","54","6181","CA","SAN JOSE","95112"
"2015","SINA COM ONLINE","0","0","1","0","99","6286","CA","MOUNTAIN VIEW","94043"
"2015","SINA COM ONLINE","1","0","0","0","99","6286","CA","PALO ALTO","94303"
"2015","INTUITIVE SURGICAL INC","0","0","2","0","33","6458","CA","SUNNYVALE","94086"
"2015","GLOBAL INFOTECH CORP","1","0","3","1","54","6674","CA","SAN JOSE","95134"
"2015","NETGEAR INC","0","0","4","0","54","9172","CA","SAN JOSE","95134"
"2015","SMITH FIRESTONE ASSOCIATES INC DBA","1","0","0","0","54","0980","CA","SANTA BARBARA","93101"
"2015","JUNIPER NETWORKS INC","50","1","109","2","54","2528","CA","SUNNYVALE","94089"
"2015","C & S TECHNOLOGIES INC","1","0","0","0","54","4151","CA","SAN JOSE","95131"
"2015","TRINTECH INC","1","0","0","0","54","4202","TX","ADDISON","75001"
"2015","ANALOG BITS INC","1","0","0","0","54","4779","CA","SUNNYVALE","94085"
"2015","EXTREME NETWORKS INC","1","0","3","0","33","0270","NH","SALEM","03079"
"2015","EBAY INC","1","0","0","0","99","0824","CA","SAN JOSE","95125"
"2015","EBAY INC","0","0","1","0","45","0924","CA","SAN JOSE","95121"
"2015","EBAY INC","105","0","247","3","45","0924","CA","SAN JOSE","95125"
"2015","EBAY INC","3","0","2","0","54","0924","CA","SAN JOSE","95125"
"2015","SELECTICA INC","2","0","0","0","51","2030","CA","SAN MATEO","94403"
"2015","APPLIED WEATHER TECH INC","0","0","2","0","54","2729","CA","SUNNYVALE","94086"
"2015","SONIC MANUFACTURING TECHNOLOGIES I","0","0","1","0","33","2998","CA","FREMONT","94539"
"2015","TSMC TECHNOLOGY INC","1","0","4","0","54","4547","CA","SAN JOSE","95134"
"2015","SKILLNET SOLUTIONS INC","0","0","1","0","51","5646","CA","SUNNYVALE","94086"
"2015","SKILLNET SOLUTIONS INC","6","0","5","2","54","5646","CA","SUNNYVALE","94086"
"2015","IMPETUS TECHNOLOGIES INC","0","0","2","0","54","6459","CA","LAS GATOS","95032"
"2015","IMPETUS TECHNOLOGIES INC","2","0","8","0","54","6459","CA","LOS GATOS","95032"
"2015","ELITE E/M INC","1","0","0","0","54","6554","CA","SANTA CLARA","95054"
"2015","CALLIDUS SOFTWARE INC","4","1","5","0","54","8629","CA","DUBLIN","94568"
"2015","CALLIDUS SOFTWARE INC","1","0","4","0","54","8629","CA","PLEASANTON","94588"
"2015","DOLPHIN TECH INC","3","0","0","0","33","9699","CA","SAN JOSE","95110"
"2015","ARIBA INC","0","0","1","0","54","9730","CA","SUNNYVALE","94085"
"2015","ARIBA INC","3","0","21","0","54","9730","PA","NEWTOWN SQUARE","19073"
"2015","CALMAR OPTCOM INC DBA CALMAR LASE","1","0","0","0","33","0245","CA","PALO ALTO","94303"
"2015","EFFONE SOFTWARE INC","1","0","0","0","54","1466","CA","SUNNYVALE","94086"
"2015","CEPHEID","2","0","8","0","33","1625","CA","SUNNYVALE","94089"
"2015","BAY AREA COMPLIANCE LABORATORIES C","2","0","0","0","54","2546","CA","SUNNYVALE","94089"
"2015","FORTEMEDIA INC","1","0","0","0","33","3227","CA","SANTA CLARA","95054"
"2015","FORTEMEDIA INC","0","0","2","0","54","3227","CA","SANTA CLARA","95054"
"2015","SHORETEL INC","2","0","7","0","51","3568","CA","SUNNYVALE","94085"
"2015","RED OAK TECHNOLOGIES INC","1","0","5","0","54","3853","CA","SAN JOSE","95110"
"2015","ONDA CORPORATION","0","0","1","0","33","5176","CA","SUNNYVALE","94089"
"2015","NADEL PHELAN INC","1","0","0","0","54","6150","CA","SCOTTS VALLEY","95066"
"2015","NARESH ARORA & GULRAJANI CPAS LLP","1","0","0","0","54","6426","CA","SANTA CLARA","95054"
"2015","DRACO NATURAL PRODUCTS INC","1","0","0","0","42","7188","CA","SAN JOSE","95112"
"2015","QSOLV INC","1","0","0","0","54","7325","CA","SUNNYVALE","94085"
"2015","QSOLV INC","0","0","2","0","54","7325","CA","SUNNYVALE","94086"
"2015","AUDIOCODES INC","1","0","0","0","51","8588","NJ","SOMERSET","08873"
"2015","TIBCO SOFTWARE INC","22","0","81","1","54","9727","CA","PALO ALTO","94304"
"2015","THE ARMADA GROUP INC","0","0","2","0","54","9959","CA","SANTA CRUZ","95062"
"2015","NEXLOGIC TECHNOLOGIES INC","0","0","1","0","33","0240","CA","SAN JOSE","95131"
"2015","SATMETRIX SYSTEMS INC","0","0","5","0","54","0494","CA","REDWOOD CITY","94065"
"2015","SATMETRIX SYSTEMS INC","0","0","1","0","54","0494","CA","SAN MATEO","94403"
"2015","VALLEY CHILDREN S SPECIALTY MED GR","0","0","1","0","62","0620","CA","MADERA","93636"
"2015","PHIHONG USA CORP","1","0","2","0","33","1666","CA","FREMONT","94538"
"2015","VISUS LLC","0","0","1","0","54","2583","CA","SANTA BARBARA","93111"
"2015","SAMSUNG SDS AMERICA INC","2","0","3","0","54","3818","CA","SAN JOSE","95134"
"2015","SAMSUNG SDS AMERICA INC","0","0","1","0","54","3818","NJ","MOONACHIE","07074"
"2015","EDA DIRECT INC","1","0","0","0","99","4230","CA","SANTA CLARA","95054"
"2015","STAMPS COM INC","1","0","2","0","42","4966","CA","EL SEGUNDO","90245"
"2015","STAMPS COM INC","0","0","1","0","51","4966","CA","EL SEGUNDO","90245"
"2015","SAAMA TECHNOLOGIES INC","2","0","36","3","54","6182","CA","CAMPBELL","95008"
"2015","AERA ENERGY SVCS CO","2","0","1","0","21","6453","CA","BAKERSFIELD","93311"
"2015","POLARIS WIRELESS INC","1","0","0","0","31","6690","CA","MOUNTAIN VIEW","94043"
"2015","POLARIS WIRELESS INC","0","0","6","0","54","6690","CA","MOUNTAIN VIEW","94043"
"2015","SBBC ASSO INC DBA STONEMARK CONSTR","1","0","0","0","99","7394","CA","WESTLAKE VILLAGE","91361"
"2015","TELEDYNE RAD ICON IMAGING","0","0","1","0","33","8204","CA","SANTA CLARA","95054"
"2015","VM SERVICES INC","0","0","4","0","33","9829","CA","NEWARK","94560"
"2015","MCGILLOWAY RAY BROWN & KAUFMAN","0","0","1","0","54","0195","CA","MONTEREY","93940"
"2015","HOSPITALISTS OF MODESTO MED GROUP","1","0","0","0","62","1881","CA","MODESTO","95350"
"2015","NANYA TECH CORP USA","0","0","1","0","33","2177","CA","SAN JOSE","95110"
"2015","WEBQUEST INC","0","0","1","0","54","3030","CA","WESTLAKE VILLAGE","91361"
"2015","TIVO INC","0","0","1","0","54","3167","CA","ALVISO","95002"
"2015","TIVO INC","2","0","23","0","54","3167","CA","SAN JOSE","95002"
"2015","INSPIRA INC","0","4","4","1","54","3234","CA","SAN JOSE","95117"
"2015","FOVEON INC","1","0","0","0","33","3694","CA","SAN JOSE","95131"
"2015","FOVEON INC","0","0","1","0","33","3694","CA","SANTA CLARA","95050"
"2015","SILICONCORE TECHNOLOGY INC","0","0","1","0","33","4499","CA","MILPITAS","95035"
"2015","HARBOR FREIGHT TOOLS USA INC","0","0","5","0","42","5196","CA","CALABASAS","91302"
"2015","KONICA MINOLTA LAB USA INC","0","0","3","0","42","5197","CA","SAN MATEO","94403"
"2015","TULARE COMMUNITY HLTH CLINIC","1","0","1","0","62","5378","CA","TULARE","93274"
"2015","OTM SOFTWARE PROFESSIONALS INC","0","0","3","0","54","5517","CA","SAN JOSE","95112"
"2015","EGAIN CORP","1","0","0","0","31","6366","CA","SUNNYVALE","94089"
"2015","EGAIN CORP","1","0","9","0","54","6366","CA","SUNNYVALE","94089"
"2015","MONOLITHIC POWER SYSTEMS INC","1","0","2","0","33","6789","CA","SAN JOSE","95119"
"2015","THE SOURCE GROUP INC","1","0","0","0","54","6954","CA","PLEASANT HILL","94523"
"2015","CCS ASSOCIATES INC","0","0","1","0","54","7174","CA","MOUNTAIN VIEW","94043"
"2015","NETFLIX INC","11","1","82","1","51","7272","CA","LOS GATOS","95032"
"2015","NETFLIX INC","0","0","12","1","53","7272","CA","LOS GATOS","95032"
"2015","DTS INC","2","0","0","0","33","7655","CA","CALABASAS","91302"
"2015","DTS INC","0","0","1","0","51","7655","CA","CALABASAS","91302"
"2015","DTS INC","0","0","1","0","54","7655","CA","CALABASAS","91302"
"2015","ADEM LLC","0","0","1","0","54","7712","CA","SANTA CLARA","95050"
"2015","UMC GROUP USA","0","0","1","0","99","8157","CA","SUNNYVALE","94085"
"2015","BIZFLOW CORP","1","0","0","0","51","8671","VA","FALLS CHURCH","22042"
"2015","MIRRORPLUS TECHNOLOGIES INC","0","0","1","0","54","9210","CA","FREMONT","94538"
"2015","STRATEDGE INC","2","1","28","2","54","9398","VA","RESTON","20191"
"2015","NEW WORLD LEARNING CTR LLC","1","0","0","0","62","9853","CA","SUNNYVALE","94087"
"2015","MEGAPATH CORP","0","0","2","1","51","0016","CA","SAN JOSE","95131"
"2015","EHEALTHINSURANCE SERVICES INC","4","0","1","0","52","0789","CA","MOUNTAIN VIEW","94043"
"2015","SUNRUN INSTALLATION SVCS INC","0","0","1","0","23","1407","CA","SAN LUIS OBISPO","93401"
"2015","UNIV OF E WEST MEDICINE","0","2","0","0","61","1570","CA","SUNNYVALE","94085"
"2015","KANRAD TECHNOLOGIES INC DBA KANRAD","0","0","1","0","54","2487","CA","SAN JOSE","95129"
