,Issue Datetime,Summons Number,Violation Code,Violation Location,Violation Precinct,House Number,Street Name,Intersecting Street,City & State,Ticket Cost,Ticket Type,Zip Code,Lat,Long
5346,2019-01-14 16:11:00,8611631572,40,94,94,245,Bedford Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7157713,-73.9597963
5347,2019-01-14 16:00:00,8611631560,19,90,90,257,Grand St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7135283,-73.958418
5348,2019-01-14 15:18:00,8611631559,40,94,94,616,Lorimer St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7153681,-73.9494145
5349,2019-01-14 15:06:00,8611631535,20,94,94,32,N 7th St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.720811,-73.9624978
5350,2019-01-14 14:52:00,8611631500,40,94,94,159,N 4th St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7158602,-73.9587133
5351,2019-01-14 18:26:00,8594441150,40,90,90,118,Manhattan Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11206.0,40.706643,-73.9445468
5352,2019-01-14 18:10:00,8594441149,73,90,90,529,Flushing Ave,,"Brooklyn, NY",65.0,"Standing or parking a vehicle showing an expired, damaged, void, fake, or incorrect registration sticker.",11205.0,40.6995103,-73.9538688
5353,2019-01-14 18:09:00,8594441137,19,90,90,529,Flushing Ave,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.6995103,-73.9538688
5354,2019-01-14 17:11:00,8594441113,46,90,90,773,Park Ave,,"Brooklyn, NY",115.0,Double parking,10021.0,40.771454,-73.9632446
5355,2019-01-14 16:41:00,8594441095,40,90,90,52,Harrison Pl,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11237.0,40.7062811,-73.9313702
5356,2019-01-14 15:49:00,8598239902,20,83,83,178,Stockholm St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.699593,-73.922288
5357,2019-01-14 15:29:00,8598239860,17,83,83,319,Harman St,,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.7007138,-73.91836930000001
5358,2019-01-14 13:47:00,8598239847,38,83,83,1323,Greene Ave,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.6992257,-73.9185645
5359,2019-01-14 13:34:00,8598239835,14,83,83,362,Knickerbocker Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.7004447,-73.9216302
5360,2019-01-14 12:45:00,8598239781,21,83,83,431,Bleecker St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.703495,-73.9132253
5361,2019-01-14 12:41:00,8598239770,14,83,83,220,St Nicholas Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.7032105,-73.9146082
5362,2019-01-14 12:36:00,8598239768,40,83,83,1464,Greene Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11237.0,40.7018293,-73.91572239999999
5363,2019-01-14 12:34:00,8598239756,21,83,83,1403,Greene Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7011668,-73.91667
5364,2019-01-14 12:30:00,8598239732,21,83,83,1414,Greene Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7006071,-73.91680769999999
5365,2019-01-14 12:19:00,8598239719,21,83,83,456,Harman St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.703152,-73.915387
5366,2019-01-14 12:17:00,8598239707,20,83,83,458,Harman St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7031921,-73.91532959999999
5367,2019-01-14 12:11:00,8598239689,21,83,83,409,Himrod St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7047618,-73.91557259999999
5368,2019-01-14 12:10:00,8598239677,21,83,83,415,Himrod St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7048835,-73.9153429
5369,2019-01-14 12:07:00,8598239665,21,83,83,444,Himrod St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7049142,-73.91474389999999
5370,2019-01-14 11:58:00,8598239616,21,83,83,421,Stockholm St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.70596279999999,-73.91667389999999
5371,2019-01-14 11:55:00,8598239598,21,83,83,127,St Nicholas Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7054045,-73.9176804
5372,2019-01-14 11:54:00,8598239586,21,83,83,127,St Nicholas Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7054045,-73.9176804
5373,2019-01-14 11:52:00,8598239574,21,83,83,107,St Nicholas Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7058568,-73.91841529999999
5374,2019-01-14 11:50:00,8598239562,21,83,83,115,St Nicholas Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7057162,-73.9181741
5375,2019-01-14 11:45:00,8598239550,21,83,83,1713,Hart St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11385.0,40.7073668,-73.9176154
5376,2019-01-14 11:36:00,8598239525,17,83,83,446,Suydam St,,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11237.0,40.706535,-73.918925
5377,2019-01-14 11:30:00,8598239513,21,83,83,409,Suydam St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7058549,-73.9202983
5378,2019-01-14 11:22:00,8598239495,21,83,83,950,Hart St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7041958,-73.9201303
5379,2019-01-14 11:18:00,8598239483,21,83,83,132,Irving Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7027125,-73.9213238
5380,2019-01-14 21:51:00,8611718549,70,90,90,119,S 8th St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11249.0,40.70974349999999,-73.9643328
5381,2019-01-14 21:49:00,8611718537,40,90,90,119,S 8th St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.70974349999999,-73.9643328
5382,2019-01-14 20:46:00,8611718495,40,90,90,169,Hooper St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.70461,-73.958052
5383,2019-01-14 20:25:00,8611718460,40,90,90,8,Lynch St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11206.0,40.7000763,-73.9568893
5384,2019-01-14 18:05:00,8611691179,38,94,94,668,Manhattan Ave,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11222.0,40.7247675,-73.95115950000002
5385,2019-01-14 17:36:00,8611691155,37,94,94,605,Manhattan Ave,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11222.0,40.7232481,-73.9507922
5386,2019-01-14 12:56:00,8596247580,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
5387,2019-01-14 18:16:00,8600385799,38,79,79,1392,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11216.0,40.6800369,-73.9450358
5388,2019-01-14 18:11:00,8600385787,37,79,79,1452,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.679756,-73.942758
5389,2019-01-14 18:08:00,8600385775,37,79,79,1458,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.6798512,-73.9425598
5390,2019-01-14 17:23:00,8600385763,38,79,79,1482,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11216.0,40.6798156,-73.9416987
5391,2019-01-14 16:14:00,8600385751,38,79,79,1499,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11216.0,40.6801426,-73.9413419
5392,2019-01-14 16:11:00,8600385740,37,79,79,1470,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.6798358,-73.942112
5393,2019-01-14 16:01:00,8600385738,37,79,79,1413,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.6803409,-73.94466179999999
5394,2019-01-14 15:58:00,8600385726,38,79,79,1413,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11216.0,40.6803409,-73.94466179999999
5395,2019-01-14 15:54:00,8600385714,20,79,79,1381,Fulton St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6803592,-73.945741
5396,2019-01-14 15:48:00,8600385696,38,79,79,960,Marcy Ave,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11216.0,40.6805391,-73.9464788
5397,2019-01-14 15:20:00,8600385660,37,79,79,119,Herkimer St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.679835,-73.949246
5398,2019-01-14 15:15:00,8600385659,37,79,79,1263,Fulton St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11216.0,40.6806298,-73.9508517
5399,2019-01-14 15:06:00,8600385635,20,79,79,24,Arlington Pl,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6809719,-73.9514693
5400,2019-01-14 13:51:00,8600385593,46,79,79,34,Jefferson Ave,,"Brooklyn, NY",115.0,Double parking,11238.0,40.68247059999999,-73.9561267
5401,2019-01-14 13:42:00,8600385570,14,79,79,14,Hancock St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6818103,-73.9552987
5402,2019-01-14 11:12:00,8594599950,21,79,79,405,Madison St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.685898,-73.942177
5403,2019-01-14 11:02:00,8594599948,71,79,79,570,Throop Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11221.0,40.683778,-73.9412428
5404,2019-01-14 13:53:00,8579959627,16,88,88,102,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11201.0,40.6925907,-73.9793552
5405,2019-01-14 14:43:00,8579656266,14,94,94,128,Franklin St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11222.0,40.7293072,-73.9572712
5406,2019-01-14 18:09:00,8578348783,38,90,90,305,Roebling St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.70886309999999,-73.96067029999999
5407,2019-01-14 18:06:00,8578348771,37,90,90,228,Broadway,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11211.0,40.70888,-73.9604308
5408,2019-01-14 17:22:00,8578348760,38,90,90,234,Broadway,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.7089282,-73.9602907
5409,2019-01-14 16:23:00,8578348746,37,90,90,240,Broadway,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11211.0,40.7088488,-73.9598768
5410,2019-01-14 14:59:00,8578348680,37,90,90,326,Roebling St,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11211.0,40.70855299999999,-73.9611011
5411,2019-01-14 14:46:00,8578348679,38,90,90,228,Broadway,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.70888,-73.9604308
5412,2019-01-14 13:52:00,8578348655,40,90,90,39,Lee Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.70671660000001,-73.96075700000002
5413,2019-01-14 13:49:00,8578348643,38,90,90,343,Roebling St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.7073557,-73.9610136
5414,2019-01-14 13:44:00,8578348620,38,90,90,343,Roebling St,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.7073557,-73.9610136
5415,2019-01-14 13:30:00,8578348588,37,90,90,165,Division Ave,,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11211.0,40.7077465,-73.96181279999999
5416,2019-01-14 14:16:00,8581008227,14,88,88,920,Fulton St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11238.0,40.6827054,-73.9642006
5417,2019-01-14 11:58:00,8580857594,40,79,79,156,Pulaski St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11206.0,40.6926296,-73.9451438
5418,2019-01-14 09:21:00,8580857582,14,79,79,693,Dekalb Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6919229,-73.948255
5419,2019-01-14 07:44:00,8580857569,17,88,88,332,Dekalb Ave,,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.689207,-73.96468270000001
5420,2019-01-14 17:17:00,8580808390,14,79,79,446,Nostrand Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6836927,-73.950467
5421,2019-01-14 16:16:00,8580808388,14,79,79,71,Nostrand Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.6974784,-73.9528322
5422,2019-01-14 14:09:00,8580610280,10,94,94,128,N 5th St,,"Brooklyn, NY",115.0,"Stopping, standing or parking where a sign, street marking, or traffic control device does not allow stopping.",11249.0,40.7168893,-73.9595214
5423,2019-01-14 10:59:00,8580459746,20,88,88,332,Dekalb Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.689207,-73.96468270000001
5424,2019-01-14 11:06:00,8579553283,20,81,81,309,Hart St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6945892,-73.93853399999999
5425,2019-01-14 09:33:00,8579553260,14,79,79,808,Myrtle Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.6951744,-73.9499962
5426,2019-01-14 06:41:00,8579553246,40,79,79,249,Gates Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11238.0,40.6856343,-73.9575539
5427,2019-01-14 09:14:00,8579460037,16,83,83,86,Beaver St,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.69991400000001,-73.936622
5428,2019-01-14 07:32:00,8579460025,14,83,83,783,Bushwick Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11221.0,40.6955487,-73.9284733
5429,2019-01-14 18:22:00,8582151100,14,79,79,377,Franklin Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6864587,-73.956572
5430,2019-01-14 14:52:00,8582151070,17,79,79,445,Park Ave,,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",10022.0,40.7610924,-73.97056669999999
5431,2019-01-14 07:36:00,8579222072,16,90,90,470,Kent Ave,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7074675,-73.968713
5432,2019-01-14 07:34:00,8579222060,16,90,90,470,Kent Ave,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7074675,-73.968713
5433,2019-01-14 07:31:00,8579222059,16,90,90,470,Kent Ave,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7074675,-73.968713
5434,2019-01-14 08:38:00,8535588371,70,81,81,333,Patchen Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11233.0,40.6795927,-73.9251204
5435,2019-01-14 08:28:00,8535588358,21,81,81,181,Howard Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.681984,-73.9196743
5436,2019-01-14 08:26:00,8535588346,21,81,81,243,Howard Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6795339,-73.9188266
5437,2019-01-14 08:17:00,8535588334,40,81,81,209,Saratoga Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11233.0,40.6791072,-73.9161761
5438,2019-01-14 08:16:00,8535588322,21,81,81,204,Saratoga Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.679118,-73.9166585
5439,2019-01-14 08:10:00,8535588292,21,81,81,134,Saratoga Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6821393,-73.91725559999999
5440,2019-01-14 08:08:00,8535588280,21,81,81,106,Saratoga Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6830136,-73.9173385
5441,2019-01-14 08:07:00,8535588279,21,81,81,78,Saratoga Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6842247,-73.9175886
5442,2019-01-14 08:06:00,8535588267,21,81,81,78,Saratoga Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6842247,-73.9175886
5443,2019-01-14 06:27:00,8535588218,46,81,81,518,Lexington Ave,,"Brooklyn, NY",115.0,Double parking,11221.0,40.6887294,-73.9397249
5444,2019-01-14 06:24:00,8535588206,40,81,81,706,Lexington Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11221.0,40.6896946,-73.9312846
5445,2019-01-14 09:31:00,8532936611,21,90,90,50,N 1st St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7166444,-73.96477449999999
5446,2019-01-14 09:30:00,8532936600,21,90,90,48,N 1st St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7168262,-73.96508349999999
5447,2019-01-14 09:29:00,8532936593,21,90,90,48,N 1st St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7168262,-73.96508349999999
5448,2019-01-14 09:26:00,8532936581,21,90,90,83,N 1st St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7162223,-73.96341129999999
5449,2019-01-14 09:25:00,8532936570,21,90,90,136,N 1st St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.715118,-73.9617253
5450,2019-01-14 09:17:00,8532936556,21,90,90,29,Hope St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7136707,-73.9567958
5451,2019-01-14 09:15:00,8532936544,71,90,90,55,Hope St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.7133898,-73.9554096
5452,2019-01-14 09:14:00,8532936532,21,90,90,55,Hope St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7133898,-73.9554096
5453,2019-01-14 09:07:00,8532936507,21,90,90,38,Marcy Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.71306430000001,-73.9551571
5454,2019-01-14 08:57:00,8532936489,21,90,90,229,Grand St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.713832,-73.9592567
5455,2019-01-14 08:35:00,8532936477,21,79,79,544,Park Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",10065.0,40.7645393,-73.9688208
5456,2019-01-14 08:34:00,8532936465,21,79,79,544,Park Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",10065.0,40.7645393,-73.9688208
5457,2019-01-14 08:26:00,8532936441,71,79,79,586,Park Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,10065.0,40.7660195,-73.96795209999999
5458,2019-01-14 08:24:00,8532936430,21,79,79,623,Park Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",10065.0,40.766655,-73.966506
5459,2019-01-14 16:08:00,8539024068,38,94,94,195,Bedford Ave,,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.717313,-73.9580484
5460,2019-01-14 15:28:00,8539024032,14,94,94,2,N 5th St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.719484,-73.963635
5461,2019-01-14 15:11:00,8539023994,16,94,94,130,N 4th St,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7166513,-73.9604638
5462,2019-01-14 14:23:00,8539023945,71,94,94,145,N 7th St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7182312,-73.95809059999999
5463,2019-01-14 13:37:00,8539023878,20,94,94,76,N 4th St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7176627,-73.9620859
5464,2019-01-14 11:43:00,8535588826,21,81,81,129,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6924853,-73.9367066
5465,2019-01-14 11:39:00,8535588802,21,81,81,158,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.69139759999999,-73.9369086
5466,2019-01-14 11:37:00,8535588784,21,81,81,206,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6895136,-73.9365876
5467,2019-01-14 11:35:00,8535588772,21,81,81,218,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.688954,-73.936545
5468,2019-01-14 11:29:00,8535588759,21,81,81,262,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6873315,-73.93609119999999
5469,2019-01-14 11:28:00,8535588747,21,81,81,262,Lewis Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6873315,-73.93609119999999
5470,2019-01-14 11:27:00,8535588735,21,81,81,563,Monroe St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.68757009999999,-73.9342623
5471,2019-01-14 11:23:00,8535588711,21,81,81,660,Monroe St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.68754089999999,-73.930245
5472,2019-01-14 11:10:00,8535588644,21,81,81,697,Madison St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6873814,-73.928967
5473,2019-01-14 11:06:00,8535588632,21,81,81,747,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.684511,-73.921605
5474,2019-01-14 10:15:00,8535588620,21,81,81,603,Halsey St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.68451,-73.928252
5475,2019-01-14 10:05:00,8535588607,21,81,81,882,Macon St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.684734,-73.915622
5476,2019-01-14 09:42:00,8535588565,21,81,81,754,Jefferson Ave,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11221.0,40.6857403,-73.92714149999999
5477,2019-01-14 09:24:00,8535588528,21,81,81,461,MacDonough St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.6830948,-73.9275548
5478,2019-01-14 09:20:00,8535588516,21,81,81,593,MacDonough St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.683701,-73.922212
5479,2019-01-14 09:19:00,8535588504,21,81,81,639,MacDonough St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.683869,-73.920734
5480,2019-01-14 09:17:00,8535588498,21,81,81,689,MacDonough St,,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11233.0,40.684111,-73.91865
